pair_id,radio,channel,slot,slot_width,freq_low_mhz,freq_high_mhz,label,event_index
26,ble,3,58,1,2409.0,2411.0,ble-26-ev3,3
26,ble,3,59,1,2409.0,2411.0,ble-26-ev3,3
26,ble,3,60,1,2409.0,2411.0,ble-26-ev3,3
27,ble,27,59,1,2459.0,2461.0,ble-27-ev0,0
27,ble,27,60,1,2459.0,2461.0,ble-27-ev0,0
27,ble,27,61,1,2459.0,2461.0,ble-27-ev0,0
27,ble,27,62,1,2459.0,2461.0,ble-27-ev0,0
27,ble,27,63,1,2459.0,2461.0,ble-27-ev0,0
29,ble,32,0,1,2469.0,2471.0,ble-29-ev0,0
29,ble,32,1,1,2469.0,2471.0,ble-29-ev0,0
29,ble,32,2,1,2469.0,2471.0,ble-29-ev0,0
29,ble,32,3,1,2469.0,2471.0,ble-29-ev0,0
29,ble,32,4,1,2469.0,2471.0,ble-29-ev0,0
34,ble,32,14,1,2469.0,2471.0,ble-34-ev0,0
34,ble,32,15,1,2469.0,2471.0,ble-34-ev0,0
34,ble,32,16,1,2469.0,2471.0,ble-34-ev0,0
34,ble,32,17,1,2469.0,2471.0,ble-34-ev0,0
34,ble,32,18,1,2469.0,2471.0,ble-34-ev0,0
34,ble,32,19,1,2469.0,2471.0,ble-34-ev0,0
34,ble,4,22,1,2411.0,2413.0,ble-34-ev1,1
34,ble,4,23,1,2411.0,2413.0,ble-34-ev1,1
34,ble,4,24,1,2411.0,2413.0,ble-34-ev1,1
34,ble,4,25,1,2411.0,2413.0,ble-34-ev1,1
34,ble,4,26,1,2411.0,2413.0,ble-34-ev1,1
34,ble,4,27,1,2411.0,2413.0,ble-34-ev1,1
34,ble,13,30,1,2431.0,2433.0,ble-34-ev2,2
34,ble,13,31,1,2431.0,2433.0,ble-34-ev2,2
34,ble,13,32,1,2431.0,2433.0,ble-34-ev2,2
34,ble,13,33,1,2431.0,2433.0,ble-34-ev2,2
34,ble,13,34,1,2431.0,2433.0,ble-34-ev2,2
34,ble,13,35,1,2431.0,2433.0,ble-34-ev2,2
35,ble,2,20,1,2407.0,2409.0,ble-35-ev0,0
35,ble,2,21,1,2407.0,2409.0,ble-35-ev0,0
35,ble,2,22,1,2407.0,2409.0,ble-35-ev0,0
35,ble,2,23,1,2407.0,2409.0,ble-35-ev0,0
35,ble,2,24,1,2407.0,2409.0,ble-35-ev0,0
38,ble,12,0,1,2429.0,2431.0,ble-38-ev0,0
38,ble,12,1,1,2429.0,2431.0,ble-38-ev0,0
38,ble,12,2,1,2429.0,2431.0,ble-38-ev0,0
38,ble,12,3,1,2429.0,2431.0,ble-38-ev0,0
38,ble,12,4,1,2429.0,2431.0,ble-38-ev0,0
38,ble,12,5,1,2429.0,2431.0,ble-38-ev0,0
40,wifi,5,43,1,2427.0,2447.0,wifi-40-ev0,0
40,wifi,5,44,1,2427.0,2447.0,wifi-40-ev0,0
40,wifi,5,45,1,2427.0,2447.0,wifi-40-ev0,0
40,wifi,5,46,1,2427.0,2447.0,wifi-40-ev0,0
40,wifi,5,47,1,2427.0,2447.0,wifi-40-ev0,0
40,wifi,5,48,1,2427.0,2447.0,wifi-40-ev0,0
40,wifi,5,49,1,2427.0,2447.0,wifi-40-ev0,0
40,wifi,5,50,1,2427.0,2447.0,wifi-40-ev0,0
40,wifi,5,11,1,2427.0,2447.0,wifi-40-ev1,1
40,wifi,5,12,1,2427.0,2447.0,wifi-40-ev1,1
40,wifi,5,13,1,2427.0,2447.0,wifi-40-ev1,1
40,wifi,5,14,1,2427.0,2447.0,wifi-40-ev1,1
40,wifi,5,15,1,2427.0,2447.0,wifi-40-ev1,1
40,wifi,5,16,1,2427.0,2447.0,wifi-40-ev1,1
40,wifi,5,17,1,2427.0,2447.0,wifi-40-ev1,1
40,wifi,5,18,1,2427.0,2447.0,wifi-40-ev1,1
41,ble,30,0,1,2465.0,2467.0,ble-41-ev0,0
41,ble,30,1,1,2465.0,2467.0,ble-41-ev0,0
41,ble,30,2,1,2465.0,2467.0,ble-41-ev0,0
41,ble,30,3,1,2465.0,2467.0,ble-41-ev0,0
41,ble,30,4,1,2465.0,2467.0,ble-41-ev0,0
41,ble,35,32,1,2475.0,2477.0,ble-41-ev1,1
41,ble,35,33,1,2475.0,2477.0,ble-41-ev1,1
41,ble,35,34,1,2475.0,2477.0,ble-41-ev1,1
41,ble,35,35,1,2475.0,2477.0,ble-41-ev1,1
41,ble,35,36,1,2475.0,2477.0,ble-41-ev1,1
43,ble,35,59,1,2475.0,2477.0,ble-43-ev0,0
43,ble,35,60,1,2475.0,2477.0,ble-43-ev0,0
43,ble,35,61,1,2475.0,2477.0,ble-43-ev0,0
43,ble,35,62,1,2475.0,2477.0,ble-43-ev0,0
43,ble,35,63,1,2475.0,2477.0,ble-43-ev0,0
44,ble,35,14,1,2475.0,2477.0,ble-44-ev0,0
44,ble,35,15,1,2475.0,2477.0,ble-44-ev0,0
